==PROF== Connected to process 3072951 (/home/houhw/MPS/gemm)
==PROF== Disconnected from process 3072951
"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Launch Statistics","Grid Size","","65,536",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Launch Statistics","Registers Per Thread","register/thread","37",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Launch Statistics","Shared Memory Configuration Size","byte","32,768",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Launch Statistics","Driver Shared Memory Per Block","byte/block","1,024",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Launch Statistics","Dynamic Shared Memory Per Block","byte/block","0",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Launch Statistics","Static Shared Memory Per Block","byte/block","2,048",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Launch Statistics","# SMs","SM","42",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Launch Statistics","Threads","thread","16,777,216",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Launch Statistics","Uses Green Context","","0",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Launch Statistics","Waves Per SM","","260.06",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Occupancy","Block Limit SM","block","16",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Occupancy","Block Limit Registers","block","6",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Occupancy","Block Limit Shared Mem","block","10",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Occupancy","Block Limit Warps","block","6",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Occupancy","Theoretical Active Warps per SM","warp","48",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Occupancy","Theoretical Occupancy","%","100",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Occupancy","Achieved Occupancy","%","nan",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","Occupancy","Achieved Active Warps Per SM","warp","nan",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Average DRAM Active Cycles","cycle","nan",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Total DRAM Elapsed Cycles","cycle","nan",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Average L1 Active Cycles","cycle","nan",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Total L1 Elapsed Cycles","cycle","nan",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Average L2 Active Cycles","cycle","nan",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Total L2 Elapsed Cycles","cycle","nan",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Average SM Active Cycles","cycle","nan",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Total SM Elapsed Cycles","cycle","nan",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Average SMSP Active Cycles","cycle","nan",
"0","3072951","gemm","127.0.0.1","gemmKernel(float *, float *, float *, int, int, int, float, float)","1","7","(16, 16, 1)","(256, 256, 1)","0","8.6","GPU and Memory Workload Distribution","Total SMSP Elapsed Cycles","cycle","nan",
